id,repository_id,url,stars,commit_count,sizes,fork,release_count,release_id,repos_addr
3037,447746,https://github.com/rorist/android-network-discovery,414,440,4738,201,0,NULL,NULL
3038,175617,https://github.com/rafaelsteil/jforum3,219,155,33228,173,0,NULL,NULL
3039,4142587,https://github.com/headius/thread_safe,284,209,453,25,12,NULL,NULL
3040,3030506,https://github.com/commonsguy/cwac-richedit,361,74,298,99,13,NULL,NULL
3041,2053493,https://github.com/rssowl/RSSOwl,301,24,20592,110,2,NULL,NULL
3042,3296177,https://github.com/lukas-krecan/JsonUnit,290,472,1230,55,78,NULL,NULL
3043,5464728,https://github.com/EddieRingle/android-undergarment,354,23,186,140,0,NULL,NULL
3044,4035503,https://github.com/evernote/evernote-sdk-java,225,54,39215,115,4,NULL,NULL
3045,3433581,https://github.com/JFXtras/jfxtras,402,438,4182,115,3,NULL,NULL
3047,2002650,https://github.com/cyrilmottier/ListViewTipsAndTricks,249,11,652,78,0,NULL,NULL
3048,1016728,https://github.com/jhalterman/expiringmap,352,136,420,61,15,NULL,NULL
3049,4794215,https://github.com/throrin19/Android-Validator,471,181,663,126,10,NULL,NULL
3050,375132,https://github.com/jwood/standup-timer,252,188,1726,183,5,NULL,NULL
3051,5487921,https://github.com/robo-code/robocode,335,2325,64840,153,103,NULL,NULL
3052,3243572,https://github.com/shontauro/android-pulltorefresh-and-loadmore,459,21,507,206,0,NULL,NULL
3053,206396,https://github.com/apache/commons-io,483,2119,5417,322,52,NULL,NULL
3054,364551,https://github.com/haseman/Android-AR-Kit,267,7,148,99,0,NULL,NULL
3055,4404412,https://github.com/jgraph/jgraphx,484,149,72222,282,108,NULL,NULL
3056,1513115,https://github.com/onelogin/java-saml,236,265,1321,195,6,NULL,NULL
3057,4128628,https://github.com/evernote/evernote-sdk-android,398,193,11591,157,8,NULL,NULL
3058,1341845,https://github.com/taweili/ardublock,322,898,23951,236,3,NULL,NULL
3060,4916824,https://github.com/damianszczepanik/cucumber-reporting,269,1053,22173,241,52,NULL,NULL
3061,916697,https://github.com/rschildmeijer/deft,201,253,4514,24,4,NULL,NULL
3062,3458429,https://github.com/hypercube1024/firefly,226,2037,26906,116,43,NULL,NULL
3063,2654209,https://github.com/ripper234/Whatever-Origin,230,39,70,60,0,NULL,NULL
3064,5495870,https://github.com/bitstadium/HockeySDK-Android,246,1550,4095,129,45,NULL,NULL
3065,3590026,https://github.com/itstamen/rop,395,123,20019,345,0,NULL,NULL
3066,5518934,https://github.com/MoriTanosuke/glacieruploader,234,222,6227,46,6,NULL,NULL
3067,3132988,https://github.com/lkuza2/java-speech-api,414,137,436,281,9,NULL,NULL
3068,5509523,https://github.com/yegor256/s3auth,212,1015,2204,44,0,NULL,NULL
3069,1412323,https://github.com/marhan/effective-java-examples,468,7,459,416,1,NULL,NULL
3070,3671742,https://github.com/swagger-api/swagger-socket,330,362,1342,50,11,NULL,NULL
3071,65312,https://github.com/bwaldvogel/liblinear-java,253,181,695,120,12,NULL,NULL
3072,2454758,https://github.com/MagnusS/Java-BloomFilter,345,24,435,161,2,NULL,NULL
3073,5568076,https://github.com/janinko/ghprb,356,948,1795,14,14,NULL,NULL
3074,5568881,https://github.com/manmal/hn-android,465,306,5020,167,5,NULL,NULL
3076,5601454,https://github.com/CodeAndMagic/GaugeView,218,21,1359,163,0,NULL,NULL
3077,5832036,https://github.com/wiglenet/wigle-wifi-wardriving,231,1281,120668,106,90,NULL,NULL
3078,206362,https://github.com/apache/commons-collections,288,3032,18748,180,44,NULL,NULL
3079,5610434,https://github.com/roundrop/facebook4j,295,671,3904,136,40,NULL,NULL
3080,68025,https://github.com/jsampson/prevayler,236,615,6763,42,28,NULL,NULL
3081,1824817,https://github.com/gradle/oreilly-gradle-book-examples,235,179,3121,103,0,NULL,NULL
3083,3041894,https://github.com/goldmansachs/gs-collections-kata,337,29,72937,113,0,NULL,NULL
3084,831813,https://github.com/nolanlawson/Catlog,431,347,2598,180,31,NULL,NULL
3085,3900554,https://github.com/josnidhin/Android-Camera-Example,239,10,213,214,0,NULL,NULL
3086,5668425,https://github.com/58code/Gaea,350,39,45426,264,0,NULL,NULL
3087,5662026,https://github.com/WhiteHouse/wh-app-android,420,8,5307,228,1,NULL,NULL
3088,5674787,https://github.com/SonarSource/sonar-java,345,5666,38927,255,206,NULL,NULL
3089,5675901,https://github.com/ArcBees/GWTP,327,2226,42105,124,32,NULL,NULL
3090,3293095,https://github.com/megamattron/SplinterNet,395,19,7670,42,0,NULL,NULL
3091,5690886,https://github.com/jonnyzzz/TeamCity.GitHub,211,183,8524,62,0,NULL,NULL
3092,3998899,https://github.com/nbadal/android-gif-encoder,228,1,127,85,0,NULL,NULL
3093,2672821,https://github.com/NatashaTheRobot/Stanford-CS-106A,271,50,3151,109,0,NULL,NULL
3094,1599810,https://github.com/stathissideris/ditaa,268,131,13808,40,2,NULL,NULL
3095,4931095,https://github.com/lemire/JavaFastPFOR,331,357,2957,41,26,NULL,NULL
3096,5760263,https://github.com/momodalo/vimtouch,300,363,7004,65,21,NULL,NULL
3097,2993747,https://github.com/medcl/elasticsearch-analysis-mmseg,331,88,1040,89,37,NULL,NULL
3098,6460749,https://github.com/f2prateek/device-frame-generator,219,396,83314,38,31,NULL,NULL
3099,6150700,https://github.com/VUE/VUE,270,11038,349944,68,2,NULL,NULL
3100,3005042,https://github.com/kaitoy/pcap4j,486,727,14310,169,23,NULL,NULL
3101,5827108,https://github.com/alexjlockwood/adp-applistloader,239,23,810,109,0,NULL,NULL
3102,32803313,https://github.com/wro4j/wro4j,390,3934,110748,79,50,NULL,NULL
3103,5963893,https://github.com/yandex-qatools/htmlelements,225,469,827,101,12,NULL,NULL
3104,5808829,https://github.com/jgritman/httpbuilder,256,305,1583,132,4,NULL,NULL
3105,5853673,https://github.com/debop/hibernate-redis,284,452,1672,168,37,NULL,NULL
3107,5607786,https://github.com/cloudera/cdh-twitter-example,268,38,90,342,0,NULL,NULL
3108,3732720,https://github.com/thinkaurelius/faunus,261,707,29478,60,10,NULL,NULL
3109,565839,https://github.com/donpark/identicon,256,6,13,47,0,NULL,NULL
3110,4310865,https://github.com/javatuples/javatuples,263,79,132,51,3,NULL,NULL
3111,5960792,https://github.com/foxykeep/ContentProviderCodeGenerator,303,65,326,70,0,NULL,NULL
3112,5913347,https://github.com/stephanenicolas/RoboDemo,224,51,1851,57,7,NULL,NULL
3113,3260575,https://github.com/tcoxon/metazelda,214,121,253,23,1,NULL,NULL
3115,6025193,https://github.com/tntim96/JSCover,340,1343,15527,70,61,NULL,NULL
3116,956215,https://github.com/samsonw/OpenExplorer,343,17,448,135,5,NULL,NULL
3117,2820568,https://github.com/umeng/android_download_manager,211,26,1185,74,0,NULL,NULL
3118,1023845,https://github.com/s4/core,234,90,14016,15,0,NULL,NULL
3119,3681062,https://github.com/ptnplanet/Java-Naive-Bayes-Classifier,238,37,144,123,8,NULL,NULL
3121,3658584,https://github.com/yxl/DownloadProvider,427,15,264,203,0,NULL,NULL
3122,6145206,https://github.com/moritz-wundke/android-page-curl,328,6,325,154,0,NULL,NULL
3123,6187890,https://github.com/cyrilmottier/Polaris,446,18,2288,90,2,NULL,NULL
3124,876889,https://github.com/jeremyh/jBCrypt,343,2,225,61,2,NULL,NULL
3125,6235080,https://github.com/twitter/chill,449,580,852,106,45,NULL,NULL
3126,6394704,https://github.com/ForgeEssentials/ForgeEssentials,215,4321,47990,124,8,NULL,NULL
3127,6332635,https://github.com/membrane/service-proxy,245,2612,41804,82,47,NULL,NULL
3129,5431309,https://github.com/aidancbrady/Mekanism,403,4737,56806,255,4,NULL,NULL
3132,6181191,https://github.com/QuickBlox/quickblox-android-sdk,346,1744,265392,694,32,NULL,NULL
3133,6354623,https://github.com/httl/httl,307,677,6393,139,14,NULL,NULL
3134,5893032,https://github.com/Comcast/cmb,275,576,3320,50,19,NULL,NULL
3135,6645017,https://github.com/LWJGL/lwjgl,465,3884,37760,139,51,NULL,NULL
3136,21634100,https://github.com/aws/aws-sdk-android,486,185,50117,274,75,NULL,NULL
3137,6194679,https://github.com/mrKlar/PagedDragDropGrid,409,106,929,198,2,NULL,NULL
3138,5792252,https://github.com/freeplane/freeplane,284,10382,183872,102,311,NULL,NULL
3139,6382493,https://github.com/adamrocker/simple-side-drawer,228,10,4199,134,0,NULL,NULL
3140,6753822,https://github.com/cping/LGame,316,517,560811,136,0,NULL,NULL
3141,4413414,https://github.com/pragma-/networklog,226,473,17021,108,29,NULL,NULL
3142,5845542,https://github.com/iSECPartners/android-ssl-bypass,232,37,24994,45,0,NULL,NULL
3143,6770390,https://github.com/gueei/AndroidBinding,355,33,11178,82,0,NULL,NULL
3144,6331476,https://github.com/junkdog/artemis-odb,459,1667,3681,74,52,NULL,NULL
3146,6883968,https://github.com/karussell/elasticsearch-reindex,227,96,488,74,0,NULL,NULL
3147,6809619,https://github.com/robospock/RoboSpock,248,223,3276,40,6,NULL,NULL
3148,6779223,https://github.com/ankri/SwitchCompatLibrary,227,10,1037,87,0,NULL,NULL
3150,9824130,https://github.com/octopus-platform/joern,378,1467,23414,97,6,NULL,NULL
3151,6900541,https://github.com/haiwen/seadroid,295,2222,8770,197,68,NULL,NULL
3152,6932907,https://github.com/HubSpot/dropwizard-guice,248,206,214,107,21,NULL,NULL
3153,6767159,https://github.com/vladexologija/PinterestListView,323,5,622,133,0,NULL,NULL
3154,6774306,https://github.com/Akdeniz/google-play-crawler,419,40,26814,173,0,NULL,NULL
3156,5296191,https://github.com/dodyg/AndroidRivers,303,606,40549,80,0,NULL,NULL
3157,5837714,https://github.com/zeromq/filemq,220,194,938,59,1,NULL,NULL
3158,6945670,https://github.com/crawljax/crawljax,394,1468,165098,201,18,NULL,NULL
3159,6305939,https://github.com/nviennot/jd-core-java,221,30,98,82,0,NULL,NULL
3160,6935442,https://github.com/apache/isis,419,9387,154859,209,127,NULL,NULL
3161,7032538,https://github.com/demitsuri/smali2java,339,53,544,106,0,NULL,NULL
3162,6854158,https://github.com/nurkiewicz/spring-data-jdbc-repository,251,223,493,132,7,NULL,NULL
3163,6489613,https://github.com/thebusby/iota,274,31,42,10,7,NULL,NULL
3164,7236065,https://github.com/mixi-inc/Android-Device-Compatibility,237,140,1471,29,0,NULL,NULL
3165,7161967,https://github.com/cloudsec/ajvm,236,16,5218,113,0,NULL,NULL
3166,15365897,https://github.com/jenetics/jenetics,370,8174,71797,74,45,NULL,NULL
3167,14711196,https://github.com/acomminos/Plumble,235,399,1621,98,19,NULL,NULL
3168,7074625,https://github.com/jprante/elasticsearch-knapsack,456,122,7650,80,64,NULL,NULL
3169,7235555,https://github.com/vkostyukov/la4j,307,856,2418,100,5,NULL,NULL
3170,1022930,https://github.com/CloudStack-extras/CloudStack-archive,263,12035,377589,85,121,NULL,NULL
3171,6445811,https://github.com/sgolivernet/curso-android-src,408,36,4560,1734,0,NULL,NULL
3172,7214879,https://github.com/maurycyw/StaggeredGridViewDemo,434,5,507,209,0,NULL,NULL
3173,7329772,https://github.com/tobiasflohre/movie-database,279,110,499,179,0,NULL,NULL
3174,7311523,https://github.com/MartinvanZ/Inscription,319,51,1309,77,0,NULL,NULL
3175,6667447,https://github.com/odnoklassniki/one-nio,277,162,835,53,3,NULL,NULL
3176,7181768,https://github.com/uklimaschewski/EvalEx,399,206,353,153,19,NULL,NULL
3177,6610589,https://github.com/llbit/chunky,224,1172,11438,31,36,NULL,NULL
3178,6094104,https://github.com/kimasendorf/ASDFPixelSort,267,9,6,78,0,NULL,NULL
3179,1397974,https://github.com/carrotsearch/hppc,473,522,45466,83,23,NULL,NULL
3180,4065004,https://github.com/escline/InstallCert,352,7,7,361,0,NULL,NULL
3181,1613359,https://github.com/wks/ik-analyzer,412,4,1382,229,0,NULL,NULL
3182,3039295,https://github.com/whitesock/open-replicator,336,110,2290,210,1,NULL,NULL
3183,7437073,https://github.com/apache/jena,426,7340,410834,360,64,NULL,NULL
3184,7387959,https://github.com/octo-online/RoboSpice-samples,227,81,2707,129,0,NULL,NULL
3185,6712579,https://github.com/EverythingMe/OverScrollView,255,8,18,132,0,NULL,NULL
3186,4597760,https://github.com/pentaho/pentaho-platform,326,7865,164994,614,120,NULL,NULL
3188,7684480,https://github.com/codechimp-org/AppRater,471,165,1007,122,34,NULL,NULL
3189,7378863,https://github.com/castorflex/FlipImageView,408,29,340,161,0,NULL,NULL
3190,7535778,https://github.com/dmitry-zaitsev/CircleLayout,241,27,549,99,0,NULL,NULL
3191,7600778,https://github.com/marvinlabs/android-intents,416,39,560,52,7,NULL,NULL
3192,33067279,https://github.com/jqno/equalsverifier,311,1240,34169,42,65,NULL,NULL
3193,7631422,https://github.com/ThreeTen/threetenbp,334,3109,32189,76,16,NULL,NULL
3194,6820739,https://github.com/jprante/elasticsearch-langdetect,222,119,8676,48,40,NULL,NULL
3195,3857240,https://github.com/MinecraftForge/FML,415,1796,26767,201,28,NULL,NULL
3196,7530419,https://github.com/passy/Android-DirectoryChooser,467,263,11312,141,10,NULL,NULL
3198,7705912,https://github.com/dodola/DynamicCardLayout,269,7,2315,101,0,NULL,NULL
3199,6888841,https://github.com/jonasoreland/runnerup,358,2360,7749,180,56,NULL,NULL
3200,7764555,https://github.com/JesusM/HoloCircleSeekBar,225,76,722,72,1,NULL,NULL
3201,7243504,https://github.com/libreliodev/android,205,680,194046,140,12,NULL,NULL
3202,1318639,https://github.com/jzachr/goldenorb,294,303,4101,27,0,NULL,NULL
3203,7747823,https://github.com/bulldog2011/bigqueue,306,133,2993,123,3,NULL,NULL
3204,7815213,https://github.com/openpnp/openpnp,339,2439,134835,171,3,NULL,NULL
3205,7828634,https://github.com/RaghavSood/AndroidCircularSeekBar,294,17,250,134,0,NULL,NULL
3206,7849940,https://github.com/gggard/AndroidCaldavSyncAdapater,234,121,6358,89,8,NULL,NULL
3207,7619348,https://github.com/rfc2822/GfxTablet,323,47,1128,87,4,NULL,NULL
3208,7837044,https://github.com/pocmo/Android-Network-Intents,413,32,560,57,1,NULL,NULL
3209,7919082,https://github.com/bishopmatthew/HackerNews,233,100,7674,61,5,NULL,NULL
3210,7879945,https://github.com/r3gis3r/CSipSimple,244,1778,21752,189,0,NULL,NULL
3211,7858040,https://github.com/Nammari/GooglePlusLayout,227,11,644,67,0,NULL,NULL
3212,8046000,https://github.com/cfregly/fluxcapacitor,448,111,2901,117,0,NULL,NULL
3213,7940614,https://github.com/jcip/jcip.github.com,310,143,1263,134,0,NULL,NULL
3214,7748336,https://github.com/apache/tomee,222,10894,61305,483,25,NULL,NULL
3215,8152675,https://github.com/ArcBees/Jukito,257,269,531,31,8,NULL,NULL
3216,8108978,https://github.com/timroes/SwipeToDismissUndoList,260,32,306,78,0,NULL,NULL
3217,8120179,https://github.com/mburst/dijkstras-algorithm,295,27,26,124,0,NULL,NULL
3218,8177857,https://github.com/anupcowkur/Android-Wheel-Menu,408,36,471,162,1,NULL,NULL
3219,6065067,https://github.com/zafarkhaja/jsemver,254,109,325,39,14,NULL,NULL
3221,8196482,https://github.com/vaadin/dashboard-demo,411,134,1114,425,2,NULL,NULL
3222,8197357,https://github.com/undera/jmeter-plugins,304,3000,22086,257,6,NULL,NULL
3223,8238283,https://github.com/bhavyahmehta/ListviewFilter,441,22,2528,195,0,NULL,NULL
3224,7266494,https://github.com/xvitcoder/spring-mvc-angularjs,289,18,558,249,0,NULL,NULL
3225,8293231,https://github.com/tumblr/jumblr,269,232,1574,95,11,NULL,NULL
3227,7462518,https://github.com/zhuowei/MCPELauncher,467,391,1284262,157,16,NULL,NULL
3228,8121696,https://github.com/mybatis/jpetstore-6,390,412,2145,426,3,NULL,NULL
3229,8209930,https://github.com/sbakhtiarov/gif-movie-view,451,9,772,161,0,NULL,NULL
3230,8302435,https://github.com/pubnub/java,449,1021,273676,794,61,NULL,NULL
3231,12964060,https://github.com/over140/OPlayer,357,5,1522,152,0,NULL,NULL
3232,7014504,https://github.com/logstash/log4j-jsonevent-layout,251,84,591,142,7,NULL,NULL
3233,1873841,https://github.com/OneBusAway/onebusaway-android,279,2166,14207,189,63,NULL,NULL
3234,4403338,https://github.com/facebookarchive/linkbench,346,109,15923,121,0,NULL,NULL
3235,8340103,https://github.com/eclipse/golo-lang,376,556,6178,92,49,NULL,NULL
3236,8517197,https://github.com/miemiedev/mybatis-paginator,329,169,1081,213,8,NULL,NULL
3237,7807584,https://github.com/Netflix/denominator,487,694,4178,91,47,NULL,NULL
3238,4622542,https://github.com/reficio/soap-ws,215,214,1867,106,0,NULL,NULL
3239,7118508,https://github.com/dk8996/Gantt-Chart,303,65,223,154,0,NULL,NULL
3240,8551490,https://github.com/tcoulter/jockeyjs,388,96,1879,84,0,NULL,NULL
3241,8599516,https://github.com/JakeWharton/salvage,469,6,167,130,0,NULL,NULL
3242,8059194,https://github.com/Netflix/karyon,460,574,2586,163,93,NULL,NULL
3243,8596666,https://github.com/halzhang/StartupNews,341,221,12049,111,8,NULL,NULL
3244,3028163,https://github.com/togglz/togglz,461,714,1889,145,25,NULL,NULL
3245,8633778,https://github.com/onepf/OpenIAB,475,737,269542,178,18,NULL,NULL
3246,8625033,https://github.com/LMAX-Exchange/LMAXCollections,228,55,2975,52,0,NULL,NULL
3247,8654828,https://github.com/j256/ormlite-core,396,1761,18567,175,65,NULL,NULL
3248,8634783,https://github.com/Netflix/netflix-graph,443,56,461,77,10,NULL,NULL
3249,8695499,https://github.com/Splitter/android_packages_apps_apolloMod,446,47,2557,342,0,NULL,NULL
3250,8701769,https://github.com/scream3r/java-simple-serial-connector,400,130,1544,168,1,NULL,NULL
3251,8229400,https://github.com/Netflix/recipes-rss,314,80,54008,102,0,NULL,NULL
3252,8742936,https://github.com/ragunathjawahar/instant-adapter,239,17,536,20,0,NULL,NULL
3253,8221149,https://github.com/jamesward/play-rest-security,425,28,69,101,0,NULL,NULL
3254,8895694,https://github.com/googlemaps/hellomap-android,230,30,2189,190,0,NULL,NULL
3255,8814915,https://github.com/noveogroup/android-logger,208,172,2403,47,10,NULL,NULL
3256,6926049,https://github.com/stripe/stripe-android,412,891,10265,268,37,NULL,NULL
3257,4082022,https://github.com/alibaba/simpleimage,414,45,56754,228,0,NULL,NULL
3258,8836548,https://github.com/kongchen/swagger-maven-plugin,487,791,1867,337,23,NULL,NULL
3259,8788934,https://github.com/clayallsopp/routable-android,479,38,407,68,0,NULL,NULL
3260,8828158,https://github.com/chrisbatt/AndroidFastImageProcessing,238,28,30833,97,0,NULL,NULL
3261,7630574,https://github.com/Esri/geometry-api-java,369,222,7276,168,8,NULL,NULL
3262,9017827,https://github.com/FineUploader/server-examples,260,183,447,188,9,NULL,NULL
3263,1981821,https://github.com/rackerlabs/repose,307,15964,101491,87,187,NULL,NULL
3264,9027555,https://github.com/TheFinestArtist/YouTubePlayerActivity,363,84,62660,106,1,NULL,NULL
3265,9115977,https://github.com/skiphs/AMIDST,273,330,8529,60,16,NULL,NULL
3266,7563814,https://github.com/Esri/spatial-framework-for-hadoop,215,367,5560,118,7,NULL,NULL
3267,8977045,https://github.com/mg6maciej/android-maps-extensions,381,442,11099,108,24,NULL,NULL
3268,9096526,https://github.com/mcxiaoke/fanfouapp-opensource,448,14,1922,208,0,NULL,NULL
3269,9092063,https://github.com/umeng/apf,339,4,295,133,0,NULL,NULL
3270,9094838,https://github.com/ManuelPeinado/ImageLayout,397,48,20938,99,2,NULL,NULL
3271,9529503,https://github.com/lookfirst/sardine,253,493,10829,117,7,NULL,NULL
3272,8025185,https://github.com/ios-driver/ios-driver,351,1796,69686,160,8,NULL,NULL
3273,9088826,https://github.com/clulab/processors,310,2283,1495066,75,38,NULL,NULL
3274,9198813,https://github.com/JakeWharton/adjacent-fragment-pager-sample,223,6,419,33,0,NULL,NULL
3276,9323060,https://github.com/codefollower/H2-Research,253,7812,46432,150,1,NULL,NULL
3277,9377198,https://github.com/OpenNMS/opennms,355,41508,504369,369,307,NULL,NULL
3278,5223349,https://github.com/tananaev/traccar-client-android,314,315,1128,399,33,NULL,NULL
3279,3878288,https://github.com/telly/groundy,238,183,1495,60,11,NULL,NULL
3280,7639694,https://github.com/devunwired/custom-view-examples,355,14,432,118,0,NULL,NULL
3281,7694261,https://github.com/fommil/matrix-toolkits-java,307,177,2100,90,5,NULL,NULL
